"time"	"Av"	"Aa"	"Ai"	"Aw"	"Rv"	"Rm"	"Rw"	"x"	"nv"	"yv"	"na"	"ya"	"ni"	"yi"
"344"	343	0.0246998457327556	89.9062200427696	8.10878016639445	1.96029994510327	-1.07146581715395e-14	7.13802727178828	2.86197272821172	-8.15072506572768e-109	33068.6874187372	-5.13843395313771e-110	33068.6874190464	5.68172675484612	3306.86874178801	0.568172675464574
"345"	344	0.0246998656369679	89.9061609149341	8.10883927145562	1.96029994797343	-1.11235333407846e-14	7.13089281234075	2.86910718765925	2.69259528830553e-109	33068.6608264148	1.69746174735995e-110	33068.660826724	5.68172684642796	3306.86608255577	0.568172684622758
"346"	345	0.0246998855192265	89.9061018463447	8.10889831745471	1.96029995068148	-1.14084090546558e-14	7.12376548378663	2.87623451621337	4.3050873468118e-110	33068.6342607494	2.71411086549765e-111	33068.6342610585	5.6817269379058	3306.86342598923	0.568172693770542
"347"	346	0.0246999053796571	89.9060428369349	8.10895730445009	1.96029995323551	-1.20155288482323e-14	7.11664527899858	2.88335472100142	-4.94098002767449e-110	33068.6077217106	-3.11490992813021e-111	33068.6077220198	5.68172702928039	3306.86077208535	0.568172702908001
"348"	347	0.0246999252183802	89.9059838866385	8.10901623250009	1.9602999556432	-1.23232400131512e-14	7.10953219085641	2.89046780914359	7.18125598422176e-111	33068.5812092685	4.52709470387124e-112	33068.5812095777	5.68172712055242	3306.85812084114	0.568172712035203
"349"	348	0.024699945035511	89.9059249953897	8.10907510166303	1.96029995791185	-1.25951190772343e-14	7.10242621224702	2.89757378775298	5.02750258372625e-111	33068.5547233933	3.16949446474109e-112	33068.5547237025	5.68172721172253	3306.85547225362	0.568172721152215
"350"	349	0.0246999648311601	89.9058661631234	8.1091339119972	1.96029996004839	-1.30159680189908e-14	7.09532733606444	2.90467266393556	-2.36199556747703e-111	33068.5282640554	-1.48904593201559e-112	33068.5282643646	5.6817273027914	3306.85282631983	0.568172730259102
"351"	350	0.0246999846054336	89.9058073897745	8.10919266356084	1.9602999620594	-1.34049865242584e-14	7.08823555520978	2.91176444479022	-7.47244039057859e-113	33068.5018312252	-4.71175164044255e-114	33068.5018315344	5.68172739375961	3306.85018303681	0.568172739355923
"352"	351	0.0247000043584331	89.9057486752784	8.10925135641217	1.96029996395116	-1.375675802879e-14	7.08115086259127	2.91884913740873	3.52772054617984e-112	33068.4754248736	2.22396598725376e-113	33068.4754251828	5.68172748462776	3306.84754240165	0.568172748442737
"353"	352	0.0247000240902564	89.9056900195709	8.1093099906094	1.96029996572961	-1.39364218690615e-14	7.07407325112422	2.92592674887579	-8.41709027943206e-113	33068.4490449714	-5.30620583558374e-114	33068.4490452806	5.6817275753964	3306.84490441143	0.568172757519601
"354"	353	0.0247000438009971	89.9056314225881	8.10936856621067	1.9602999674004	-1.3592110954495e-14	7.067002713731	2.932997286269	-2.70050855813199e-113	33068.4226914898	-1.70253474454933e-114	33068.4226917989	5.68172766606606	3306.84226906327	0.568172766586567
"355"	354	0.0247000634907452	89.9055728842664	8.10942708327412	1.96029996896891	-1.32631873849924e-14	7.05993924334108	2.94006075665892	1.90470905247808e-113	33068.3963643998	1.20079167942649e-114	33068.396364709	5.68172775663726	3306.83963635427	0.568172775643688
"356"	355	0.0247000831595873	89.9055144045425	8.10948554185781	1.96029997044025	-1.32689785540008e-14	7.052882832891	2.947117167109	-1.29863578948785e-114	33068.3700636729	-8.1869725438825e-116	33068.3700639821	5.68172784711051	3306.83700628158	0.568172784691012
"357"	356	0.0247001028076065	89.9054559833534	8.10954394201981	1.96029997181927	-1.32639241548285e-14	7.04583347532433	2.95416652467566	-2.33231623183599e-114	33068.3437892805	-1.47035387165194e-115	33068.3437895897	5.68172793748626	3306.83437884235	0.568172793728588
"358"	357	0.0247001224348827	89.9053976206365	8.10960228381813	1.96029997311058	-1.36864629369309e-14	7.03879116359173	2.96120883640826	8.06735521532728e-115	33068.3175411944	5.08585367427557e-116	33068.3175415036	5.68172802776497	3306.83175403373	0.568172802756459
"359"	358	0.024700142041493	89.9053393163293	8.10966056731073	1.96029997431855	-1.43918050766756e-14	7.03175589065089	2.96824410934911	1.12251049108742e-115	33068.2913193862	7.07665339275979e-117	33068.2913196954	5.68172811794708	3306.82913185292	0.56817281177467
"360"	359	0.0247001616275113	89.9052810703697	8.10971879255555	1.96029997544736	-1.49982015855722e-14	7.02472764946651	2.97527235053349	-1.43556797912951e-115	33068.2651238279	-9.05016964528024e-117	33068.2651241371	5.681728208033	3306.82651229708	0.568172820783262
"361"	360	0.024700181193009	89.9052228826957	8.10977695961049	1.96029997650096	-1.52756623631736e-14	7.01770643301037	2.98229356698963	2.2642857464026e-116	33068.2389544914	1.42744323156218e-117	33068.2389548006	5.68172829802315	3306.82389536343	0.568172829782277
"362"	361	0.0247002007380549	89.9051647532456	8.10983506853338	1.9602999774831	-1.51364357849237e-14	7.01069223426125	2.98930776573875	1.41402372391422e-116	33068.2128113489	8.91440164033238e-118	33068.2128116581	5.6817283879179	3306.82128104919	0.568172838771752
"363"	362	0.0247002202627152	89.905106681958	8.10989311938204	1.96029997839737	-1.50392153222195e-14	7.00368504620495	2.99631495379505	-6.97469126674096e-117	33068.1866943726	-4.39699666206807e-118	33068.1866946818	5.68172847771762	3306.81866935156	0.568172847751724
"364"	363	0.0247002397670539	89.9050486687717	8.10995111221423	1.96029997924715	-1.48841291826049e-14	6.99668486183428	3.00331513816572	-1.21766555323979e-118	33068.1606035349	-7.67796550721407e-120	33068.160603844	5.68172856742267	3306.81606026778	0.568172856722229
"365"	364	0.0247002592511325	89.9049907136256	8.11000904708768	1.96029998003568	-1.46012885192043e-14	6.98969167414905	3.01030832585095	1.01452591588677e-117	33068.1345388081	6.39582987666472e-119	33068.1345391173	5.6817286570334	3306.81345379511	0.568172865683302
"366"	365	0.0247002787150108	89.904932816459	8.11006692406005	1.96029998076601	-1.44074000200466e-14	6.98270547615608	3.01729452384392	-2.54793849048367e-118	33068.1085001649	-1.60625973364025e-119	33068.1085004741	5.68172874655014	3306.81084993078	0.568172874634976
"367"	366	0.0247002981587462	89.9048749772113	8.11012474318898	1.96029998144106	-1.39778370627586e-14	6.97572626086917	3.02427373913083	-7.45435308306157e-119	33068.0824875778	-4.69949123252536e-120	33068.082487887	5.6817288359732	3306.80824867208	0.568172883577282
"368"	367	0.0247003175823943	89.904817195822	8.11018250453206	1.96029998206361	-1.37307192147833e-14	6.9687540213091	3.0312459786909	5.58702943616112e-119	33068.0565010196	3.52218612030277e-120	33068.0565013288	5.68172892530288	3306.80565001626	0.56817289251025
"369"	368	0.0247003369860091	89.904759472231	8.11024020814682	1.96029998263627	-1.34912896344231e-14	6.96178875050363	3.03821124949637	-4.48695455488455e-120	33068.0305404631	-2.82850623559051e-121	33068.0305407723	5.68172901453951	3306.80305396061	0.568172901433913
"370"	369	0.0247003563696425	89.9047018063782	8.11029785409076	1.96029998316155	-1.34173690562291e-14	6.95483044148749	3.04516955851251	-6.66564111193005e-120	33068.0046058812	-4.20221209876211e-121	33068.0046061904	5.68172910368335	3306.80046050242	0.568172910348297
"371"	370	0.024700375733345	89.9046441982036	8.11035544242132	1.96029998364182	-1.32995422235434e-14	6.94787908730237	3.05212091269763	2.42067635600701e-120	33067.9786972469	1.52603286305797e-121	33067.978697556	5.68172919273468	3306.79786963898	0.56817291925343
"372"	371	0.0247003950771654	89.9045866476477	8.11041297319591	1.96029998407935	-1.32534881684436e-14	6.94093468099692	3.05906531900308	2.89358873215256e-121	33067.9528145332	1.82429432573868e-122	33067.9528148423	5.68172928169377	3306.79528136761	0.568172928149339
"373"	372	0.0247004144011511	89.9045291546508	8.11047044647186	1.96029998447628	-1.30711908868981e-14	6.93399721562673	3.06600278437327	-4.18765205337265e-121	33067.9269577132	-2.63999456257654e-122	33067.9269580224	5.68172937056087	3306.79269568562	0.568172937036049
"374"	373	0.0247004337053481	89.9044717191537	8.11052786230648	1.96029998483463	-1.2680184420635e-14	6.92706668425433	3.07293331574567	7.13809253838015e-122	33067.9011267603	4.4999188833676e-123	33067.9011270694	5.68172945933625	3306.79011259032	0.568172945913587
"375"	374	0.024700452989801	89.9044143410969	8.11058522075703	1.96029998515636	-1.24100367860425e-14	6.9201430799492	3.0798569200508	3.96829200878922e-122	33067.8753216475	2.50176438220479e-123	33067.8753219567	5.68172954802012	3306.78753207905	0.568172954781974
"376"	375	0.024700472254553	89.9043570204216	8.1106425218807	1.96029998544331	-1.1801239092869e-14	6.91322639578772	3.08677360421228	-2.06726912945419e-122	33067.8495423484	-1.30326442952519e-123	33067.8495426576	5.68172963661274	3306.78495414914	0.568172963641236
"377"	376	0.0247004914996463	89.9042997570686	8.11069976573466	1.96029998569721	-1.14460392305411e-14	6.90631662485321	3.09368337514679	-5.27558036058924e-125	33067.8237888363	-3.32737758584966e-126	33067.8237891455	5.68172972511432	3306.78237879793	0.568172972491394
"378"	377	0.0247005107251218	89.9042425509793	8.110756952376	1.96029998591973	-1.07650940457419e-14	6.8994137602359	3.1005862397641	2.92306718392725e-123	33067.7980610847	1.84277658968794e-124	33067.7980613939	5.68172981352509	3306.77980602277	0.568172981332471
"379"	378	0.0247005299310194	89.9041854020949	8.11081408186177	1.96029998611246	-1.03631109630694e-14	6.89251779503293	3.10748220496707	-7.74546583109476e-124	33067.7723590672	-4.88291330558672e-125	33067.7723593764	5.68172990184525	3306.77723582102	0.568172990164487
"380"	379	0.0247005491173779	89.9041283103569	8.11087115424899	1.96029998627689	-1.04004375450034e-14	6.88562872234833	3.11437127765167	-2.03879393288795e-124	33067.7466827573	-1.28531567016755e-125	33067.7466830665	5.68172999007502	3306.77466819003	0.568172998987464
"381"	380	0.0247005682842349	89.9040712757069	8.11092816959459	1.96029998641445	-9.75632636982688e-15	6.87874653529302	3.12125346470698	1.63599410836738e-124	33067.7210321287	1.03136931073044e-125	33067.7210324379	5.68173007821459	3306.77210312717	0.568173007801421
"382"	381	0.0247005874316275	89.9040142980866	8.11098512795549	1.96029998652649	-9.08896339506392e-15	6.87187122698482	3.12812877301518	-1.51169233274352e-125	33067.6954071552	-9.52982990648933e-127	33067.6954074643	5.68173016626416	3306.76954062981	0.568173016606378
"383"	382	0.0247006065595916	89.9039573774377	8.11104202938854	1.9602999866143	-8.69055365536274e-15	6.86500279054842	3.13499720945158	-1.89776815730141e-125	33067.6698078104	-1.19640421825311e-126	33067.6698081196	5.68173025422393	3306.76698069534	0.568173025402355
"384"	383	0.0247006256681621	89.9039005137024	8.11109887395052	1.96029998667911	-8.63282459196359e-15	6.85814121911539	3.14185878088461	7.21214172425097e-126	33067.6442340683	4.54667912771683e-127	33067.6442343775	5.68173034209406	3306.76442332113	0.568173034189368
"385"	384	0.0247006447573735	89.9038437068225	8.1111556616982	1.96029998672208	-8.45589506572895e-15	6.85128650582414	3.14871349417586	7.38931457806997e-127	33067.6186859028	4.65858237414671e-128	33067.618686212	5.68173042987475	3306.76186850457	0.568173042967437
"386"	385	0.0247006638272592	89.9037869567404	8.11121239268825	1.96029998674431	-8.0924978042065e-15	6.84443864381997	3.15556135618003	-1.21347872676827e-126	33067.5931632877	-7.65006452182793e-128	33067.5931635969	5.68173051756616	3306.75931624307	0.568173051736578
"387"	386	0.0247006828778519	89.9037302633982	8.11126906697733	1.96029998674685	-8.52134958685373e-15	6.83759762625502	3.16240237374498	2.21269725877673e-127	33067.5676661971	1.39490765285841e-128	33067.5676665063	5.68173060516848	3306.756766534	0.56817306049681
"388"	387	0.0247007019091836	89.9036736267383	8.11132568462202	1.9602999867307	-9.23022665777514e-15	6.83076344628826	3.16923655371174	1.11549530191979e-127	33067.542194605	7.03244092811178e-129	33067.5421949141	5.68173069268185	3306.75421937479	0.568173069248147
"389"	388	0.0247007209212859	89.9036170467033	8.11138224567886	1.96029998669681	-9.6915863845876e-15	6.82393609708552	3.17606390291448	-6.10797997032643e-128	33067.5167484854	-3.85059388340338e-129	33067.5167487946	5.68173078010645	3306.75167476284	0.568173077990606
"390"	389	0.0247007399141893	89.9035605232356	8.11143875020434	1.96029998664607	-9.89622510287216e-15	6.81711557181944	3.18288442818056	6.7371437849959e-130	33067.4913278126	4.24511556640431e-131	33067.4913281217	5.68173086744244	3306.74913269555	0.568173086724206
"391"	390	0.0247007588879242	89.9035040562781	8.11149519825489	1.96029998657936	-1.02539135371373e-14	6.81030186366951	3.18969813633049	8.42302163636074e-129	33067.4659325606	5.31009805900171e-130	33067.4659328698	5.68173095468996	3306.74659317036	0.568173095448957
"392"	391	0.0247007778425199	89.9034476457733	8.11155158988689	1.96029998649747	-1.0309380736818e-14	6.803494965822	3.196505034178	-2.35541003256638e-129	33067.4405627038	-1.48487926676533e-130	33067.4405630129	5.68173104184917	3306.74405618467	0.568173104164879
"393"	392	0.0247007967780055	89.9033912916644	8.11160792515666	1.96029998640118	-1.04996885970324e-14	6.79669487147003	3.20330512852997	-5.54637456193829e-130	33067.4152182163	-3.4966781215365e-131	33067.4152185255	5.68173112892021	3306.74152173593	0.568173112871983
"394"	393	0.0247008156944096	89.9033349938941	8.11166420412048	1.96029998629123	-1.03238128540343e-14	6.78990157381349	3.21009842618651	4.79002707819018e-130	33067.3898990725	3.01977680033044e-131	33067.3898993817	5.68173121590325	3306.73898982155	0.568173121570287
"395"	394	0.0247008345917601	89.9032787524056	8.11172042683457	1.96029998616832	-1.06014724248488e-14	6.7831150660591	3.2168849339409	-5.03564200607276e-131	33067.3646052468	-3.17456372446478e-132	33067.364605556	5.68173130279839	3306.73646043897	0.5681731302598
"396"	395	0.0247008534700844	89.903222567142	8.1117765933551	1.9602999860331	-1.07714279038563e-14	6.77633534142034	3.22366465857966	-5.39396272160355e-131	33067.3393367135	-3.40050424374808e-132	33067.3393370226	5.68173138960581	3306.73393358564	0.568173138940543
"397"	396	0.0247008723294098	89.9031664380464	8.11183270373817	1.96029998588621	-1.11105194001191e-14	6.76956239311748	3.23043760688252	2.15142813210376e-131	33067.314093447	1.35631227143981e-132	33067.3140937562	5.68173147632563	3306.73140925899	0.568173147612524
"398"	397	0.0247008911697627	89.9031103650624	8.11188875803985	1.96029998572824	-1.11259187054456e-14	6.76279621437758	3.23720378562242	1.83423691788201e-132	33067.2888754218	1.15636287566279e-133	33067.288875731	5.68173156295796	3306.72888745648	0.568173156275758
"399"	398	0.0247009099911696	89.9030543481331	8.11194475631614	1.96029998555977	-1.11049444156782e-14	6.75603679843445	3.24396320156555	-3.51694245922307e-132	33067.2636826125	-2.21716741212589e-133	33067.2636829217	5.68173164950297	3306.72636817555	0.568173164930259
"400"	399	0.0247009287936561	89.9029983872022	8.112000698623	1.96029998538134	-1.13736139232191e-14	6.74928413852869	3.25071586147131	6.83520293140983e-133	33067.2385149936	4.30904541530894e-134	33067.2385153028	5.68173173596077	3306.72385141366	0.568173173576039
"401"	400	0.0247009475772477	89.9029424822132	8.11205658501633	1.96029998519346	-1.17903572643648e-14	6.74253822790763	3.25746177209237	3.11939910667745e-133	33067.2133725396	1.9665571056364e-134	33067.2133728488	5.68173182233149	3306.72133716826	0.568173182213111
"402"	401	0.0247009663419696	89.9028866331097	8.11211241555197	1.96029998499661	-1.1772093401811e-14	6.73579905982536	3.26420094017464	-1.79727932732735e-133	33067.1882552253	-1.13304552302475e-134	33067.1882555344	5.68173190861525	3306.71882543682	0.568173190841487
"403"	402	0.0247009850878465	89.9028308398354	8.11216819028571	1.96029998479127	-1.20423887280619e-14	6.72906662754271	3.27093337245729	4.23341788180741e-135	33067.1631630251	2.66852805945368e-136	33067.1631633343	5.68173199481218	3306.71631621681	0.56817319946118
"404"	403	0.0247010038149029	89.9027751023341	8.11222390927329	1.96029998457787	-1.26185700642833e-14	6.72234092432725	3.27765907567275	2.41642458040801e-134	33067.1380959139	1.52337672660021e-135	33067.1380962231	5.6817320809224	3306.71380950569	0.568173208072202
"405"	404	0.0247010225231629	89.9027194205498	8.11227957257039	1.96029998435683	-1.30309465579347e-14	6.71562194345328	3.28437805654672	-7.07114485319612e-135	33067.1130538664	-4.45777608255574e-136	33067.1130541755	5.68173216694602	3306.71130530094	0.568173216674564
"406"	405	0.0247010412126505	89.9026637944264	8.11233518023265	1.96029998412856	-1.32996623177535e-14	6.7089096782018	3.2910903217982	-1.50692038133672e-135	33067.0880368573	-9.50019347384463e-137	33067.0880371664	5.68173225288317	3306.70880360003	0.568173225268279
"407"	406	0.0247010598833891	89.9026082239078	8.11239073231563	1.96029998389342	-1.36947216982585e-14	6.70220412186057	3.29779587813943	1.39959913284792e-135	33067.0630448614	8.82339419292815e-137	33067.0630451706	5.68173233873395	3306.70630440044	0.568173233853357
"408"	407	0.024701078535402	89.9025527089382	8.11244622887487	1.96029998365178	-1.36145262571531e-14	6.69550526772401	3.30449473227599	-1.63071838727062e-136	33067.0380778536	-1.02800543756669e-137	33067.0380781627	5.68173242449849	3306.70380769965	0.568173242429811
"409"	408	0.0247010971687124	89.9024972494617	8.11250166996583	1.96029998340398	-1.38147268238436e-14	6.68881310909328	3.31118689090672	-1.53372452991346e-136	33067.0131358086	-9.6690532259497e-138	33067.0131361178	5.68173251017689	3306.70131349516	0.568173250997651
"410"	409	0.0247011157833431	89.9024418454226	8.11255705564391	1.96029998315034	-1.43182463349677e-14	6.68212763927622	3.31787236072378	6.41083803325377e-137	33066.9882187015	4.04150761835546e-138	33066.9882190107	5.68173259576926	3306.69882178445	0.568173259556889
"411"	410	0.0247011343793165	89.9023864967652	8.11261238596449	1.96029998289118	-1.48832469991875e-14	6.67544885158735	3.32455114841265	4.40367262238884e-138	33066.9633265072	2.77642833579212e-139	33066.9633268163	5.68173268127573	3306.69633256501	0.568173268107535
"412"	411	0.0247011529566552	89.9023312034339	8.11266766098286	1.96029998262678	-1.47764019291148e-14	6.66877673934789	3.33122326065211	-1.02127389818083e-137	33066.9384592005	-6.43836401364365e-139	33066.9384595096	5.68173276669639	3306.69384583435	0.568173276649601
"413"	412	0.0247011715153813	89.9022759653731	8.11272288075429	1.96029998235742	-1.47287324021852e-14	6.66211129588573	3.33788870411427	2.12043438665491e-138	33066.9136167565	1.3367365368573e-139	33066.9136170656	5.68173285203134	3306.69136158995	0.568173285183097
"414"	413	0.0247011900555166	89.9022207825274	8.11277804533396	1.96029998208338	-1.49751483618012e-14	6.65545251453541	3.34454748546459	8.66658065575757e-139	33066.8887991502	5.46380507409038e-140	33066.8887994594	5.68173293728071	3306.68887982932	0.568173293708033
"415"	414	0.0247012085770831	89.9021656548412	8.11283315477702	1.96029998180489	-1.5281725587835e-14	6.64880038863817	3.35119961136183	-5.29712194836999e-139	33066.8640063567	-3.33947633513229e-140	33066.8640066658	5.68173302244459	3306.68640054997	0.568173302224421
"416"	415	0.0247012270801023	89.9021105822594	8.11288820913856	1.9602999815222	-1.49523104895665e-14	6.64215491154187	3.35784508845813	1.9838783033492e-140	33066.839238351	1.25069424546202e-141	33066.8392386602	5.68173310752308	3306.6839237494	0.568173310732271
"417"	416	0.0247012455645955	89.9020555647265	8.11294320847361	1.96029998123554	-1.47509297419771e-14	6.63551607660103	3.36448392339897	6.92185199350258e-140	33066.8144951083	4.36371628345109e-141	33066.8144954175	5.68173319251629	3306.68144942513	0.568173319231591
"418"	417	0.024701264030584	89.9020006021874	8.11299815283716	1.96029998094512	-1.49480211978198e-14	6.62888387717682	3.37111612282318	-2.13096737443762e-140	33066.7897766037	-1.34341233927595e-141	33066.7897769128	5.68173327742432	3306.67897757467	0.568173327722394
"419"	418	0.024701282478089	89.9019456945869	8.11305304228413	1.96029998065114	-1.53480860442658e-14	6.62225830663705	3.37774169336295	-4.03594893307686e-141	33066.7650828123	-2.54437957052922e-142	33066.7650831215	5.68173336224728	3306.67650819553	0.56817333620469
